Sr#,Category Id,Name,Path,Synonyms
330,3266,Suspension,Motors/Automotive/Performance Parts & Accessories/Suspension,
331,3278,Garage & Shop,Motors/Automotive/Auto Tools & Equipment/Garage & Shop,
332,3279,Hand Tools,Motors/Automotive/Auto Tools & Equipment/Hand Tools,
333,3283,Tires,Motors/Automotive/Auto Tires & Wheels/Tires,
334,3287,Accessories,Motors/Automotive/Auto Tires & Wheels/Accessories,
335,3291,Wheel & Rims,Motors/Automotive/Auto Tires & Wheels/Wheel & Rims,
336,3377,Literature,Media Music & Books/Books/Local Books/Literature,
337,3378,Lifestyle Books,Media Music & Books/Books/Local Books/Lifestyle Books,
338,3379,Teens Books,Media Music & Books/Books/Local Books/Teens Books,
339,3380,Biography Books,Media Music & Books/Books/Local Books/Biography Books,
340,3381,Business Books,Media Music & Books/Books/Local Books/Business Books,
341,3382,Calendars,Media Music & Books/Books/Local Books/Calendars,
342,3383,Babies' Books,Media Music & Books/Books/Local Books/Babies' Books,
343,3384,Toddlers' Books,Media Music & Books/Books/Local Books/Toddlers' Books,
344,3385,Parent's Books,Media Music & Books/Books/Local Books/Parent's Books,
345,3386,Children's Books,Media Music & Books/Books/Local Books/Children's Books,
346,3387,Religion Books,Media Music & Books/Books/Local Books/Religion Books,
347,3388,Comic Books,Media Music & Books/Books/Local Books/Comic Books,
348,3389,Technology Books,Media Music & Books/Books/Local Books/Technology Books,
349,3390,Cooking Books,Media Music & Books/Books/Local Books/Cooking Books,
350,3392,Pre Sell Books,Media Music & Books/Books/Local Books/Pre Sell Books,
351,3393,Education Books,Media Music & Books/Books/Local Books/Education Books,
352,3394,Fitness Books,Media Music & Books/Books/Local Books/Fitness Books,
353,3395,History Books,Media Music & Books/Books/Local Books/History Books,
354,3396,Entertainment Books,Media Music & Books/Books/Local Books/Entertainment Books,
355,3397,Law Books,Media Music & Books/Books/Local Books/Law Books,
356,3399,Medical Books,Media Music & Books/Books/Local Books/Medical Books,
357,3400,Thrillers,Media Music & Books/Books/Local Books/Thrillers,
358,3401,Relationship Books,Media Music & Books/Books/Local Books/Relationship Books,
359,3402,Social Books,Media Music & Books/Books/Local Books/Social Books,
360,3403,Professional Books,Media Music & Books/Books/Local Books/Professional Books,
361,3404,Romance,Media Music & Books/Books/Local Books/Romance,
362,3405,Science Books,Media Music & Books/Books/Local Books/Science Books,
363,3406,Science Fiction Books,Media Music & Books/Books/Local Books/Science Fiction Books,
364,3407,Self Help,Media Music & Books/Books/Local Books/Self Help,
365,3408,Sport Books,Media Music & Books/Books/Local Books/Sport Books,
366,3410,Travel Books,Media Music & Books/Books/Local Books/Travel Books,
367,3413,Lifestyle Books,Media Music & Books/Books/English Books/Lifestyle Books,
368,3414,Teens Books,Media Music & Books/Books/English Books/Teens Books,
369,3415,Biography Books,Media Music & Books/Books/English Books/Biography Books,
370,3417,Calendars,Media Music & Books/Books/English Books/Calendars,
371,3418,Babies' Books,Media Music & Books/Books/English Books/Babies' Books,
372,3419,Toddlers' Books,Media Music & Books/Books/English Books/Toddlers' Books,
373,3420,Parent's Books,Media Music & Books/Books/English Books/Parent's Books,
374,3421,Children's Books,Media Music & Books/Books/English Books/Children's Books,
375,3422,Religion Books,Media Music & Books/Books/English Books/Religion Books,
376,3423,Comic Books,Media Music & Books/Books/English Books/Comic Books,
377,3424,Technology Books,Media Music & Books/Books/English Books/Technology Books,
378,3425,Cooking Books,Media Music & Books/Books/English Books/Cooking Books,
379,3426,Pre Sell Books,Media Music & Books/Books/English Books/Pre Sell Books,
380,3427,Education Books,Media Music & Books/Books/English Books/Education Books,
381,3428,Fitness Books,Media Music & Books/Books/English Books/Fitness Books,
382,3429,History Books,Media Music & Books/Books/English Books/History Books,
383,3430,Entertainment Books,Media Music & Books/Books/English Books/Entertainment Books,
384,3431,Law Books,Media Music & Books/Books/English Books/Law Books,
385,3432,Art Books,Media Music & Books/Books/English Books/Art Books,
386,3433,Medical Books,Media Music & Books/Books/English Books/Medical Books,
387,3434,Thrillers,Media Music & Books/Books/English Books/Thrillers,
388,3435,Relationship Books,Media Music & Books/Books/English Books/Relationship Books,
389,3436,Social Books,Media Music & Books/Books/English Books/Social Books,
390,3437,Professional Books,Media Music & Books/Books/English Books/Professional Books,
391,3438,Romance,Media Music & Books/Books/English Books/Romance,
392,3439,Science Books,Media Music & Books/Books/English Books/Science Books,
393,3440,Science Fiction Books,Media Music & Books/Books/English Books/Science Fiction Books,
394,3441,Self Help,Media Music & Books/Books/English Books/Self Help,
395,3442,Literature,Media Music & Books/Books/English Books/Literature,
396,3443,Travel Books,Media Music & Books/Books/English Books/Travel Books,
397,3444,Business Books,Media Music & Books/Books/English Books/Business Books,
398,3461,Literature,Media Music & Books/Books/Chinese Books/Literature,
399,3462,Lifestyle Books,Media Music & Books/Books/Chinese Books/Lifestyle Books,
400,3463,Teens Books,Media Music & Books/Books/Chinese Books/Teens Books,
401,3464,Biography Books,Media Music & Books/Books/Chinese Books/Biography Books,
402,3465,Business Books,Media Music & Books/Books/Chinese Books/Business Books,
403,3466,Calendars,Media Music & Books/Books/Chinese Books/Calendars,
404,3467,Babies' Books,Media Music & Books/Books/Chinese Books/Babies' Books,
405,3468,Toddlers' Books,Media Music & Books/Books/Chinese Books/Toddlers' Books,
406,3469,Parent's Books,Media Music & Books/Books/Chinese Books/Parent's Books,
407,3470,Children's Books,Media Music & Books/Books/Chinese Books/Children's Books,
408,3471,Religion Books,Media Music & Books/Books/Chinese Books/Religion Books,
409,3472,Comic Books,Media Music & Books/Books/Chinese Books/Comic Books,
410,3473,Technology Books,Media Music & Books/Books/Chinese Books/Technology Books,
411,3474,Cooking Books,Media Music & Books/Books/Chinese Books/Cooking Books,
412,3476,Pre Sell Books,Media Music & Books/Books/Chinese Books/Pre Sell Books,
413,3477,Education Books,Media Music & Books/Books/Chinese Books/Education Books,
414,3478,Fitness Books,Media Music & Books/Books/Chinese Books/Fitness Books,
415,3479,History Books,Media Music & Books/Books/Chinese Books/History Books,
416,3480,Entertainment Books,Media Music & Books/Books/Chinese Books/Entertainment Books,
417,3481,Law Books,Media Music & Books/Books/Chinese Books/Law Books,
418,3482,Art Books,Media Music & Books/Books/Chinese Books/Art Books,
419,3483,Medical Books,Media Music & Books/Books/Chinese Books/Medical Books,
420,3484,Thrillers,Media Music & Books/Books/Chinese Books/Thrillers,
421,3485,Relationship Books,Media Music & Books/Books/Chinese Books/Relationship Books,
422,3486,Social Books,Media Music & Books/Books/Chinese Books/Social Books,
423,3487,Professional Books,Media Music & Books/Books/Chinese Books/Professional Books,
424,3488,Romance,Media Music & Books/Books/Chinese Books/Romance,
425,3489,Science Books,Media Music & Books/Books/Chinese Books/Science Books,
426,3490,Science Fiction Books,Media Music & Books/Books/Chinese Books/Science Fiction Books,
427,3491,Self Help,Media Music & Books/Books/Chinese Books/Self Help,
428,3492,Sport Books,Media Music & Books/Books/Chinese Books/Sport Books,
429,3493,Travel Books,Media Music & Books/Books/Chinese Books/Travel Books,
430,3497,Literature,Media Music & Books/eBooks/Local eBooks/Literature,
431,3498,Lifestyle eBooks,Media Music & Books/eBooks/Local eBooks/Lifestyle eBooks,
432,3499,Teens eBooks,Media Music & Books/eBooks/Local eBooks/Teens eBooks,
433,3500,Biography eBooks,Media Music & Books/eBooks/Local eBooks/Biography eBooks,
434,3501,Business eBooks,Media Music & Books/eBooks/Local eBooks/Business eBooks,
435,3502,Calendars,Media Music & Books/eBooks/Local eBooks/Calendars,
436,3503,Children's eBooks,Media Music & Books/eBooks/Local eBooks/Children's eBooks,
437,3504,Religion eBooks,Media Music & Books/eBooks/Local eBooks/Religion eBooks,
438,3505,Comic eBooks,Media Music & Books/eBooks/Local eBooks/Comic eBooks,
439,3506,Technology eBooks,Media Music & Books/eBooks/Local eBooks/Technology eBooks,
440,3507,Cooking eBooks,Media Music & Books/eBooks/Local eBooks/Cooking eBooks,
441,3508,Pre Sell eBooks,Media Music & Books/eBooks/Local eBooks/Pre Sell eBooks,
442,3509,Education eBooks,Media Music & Books/eBooks/Local eBooks/Education eBooks,
443,3510,Fitness eBooks,Media Music & Books/eBooks/Local eBooks/Fitness eBooks,
444,3511,History eBooks,Media Music & Books/eBooks/Local eBooks/History eBooks,
445,3512,Entertainment eBooks,Media Music & Books/eBooks/Local eBooks/Entertainment eBooks,
446,3513,Law eBooks,Media Music & Books/eBooks/Local eBooks/Law eBooks,
447,3514,Art eBooks,Media Music & Books/eBooks/Local eBooks/Art eBooks,
448,3515,Medical eBooks,Media Music & Books/eBooks/Local eBooks/Medical eBooks,
449,3516,Thrillers,Media Music & Books/eBooks/Local eBooks/Thrillers,
450,3517,Relationship eBooks,Media Music & Books/eBooks/Local eBooks/Relationship eBooks,
451,3518,Social eBooks,Media Music & Books/eBooks/Local eBooks/Social eBooks,
452,3519,Professional eBooks,Media Music & Books/eBooks/Local eBooks/Professional eBooks,
453,3520,Romance,Media Music & Books/eBooks/Local eBooks/Romance,
454,3521,Science eBooks,Media Music & Books/eBooks/Local eBooks/Science eBooks,
455,3522,Science Fiction eBooks,Media Music & Books/eBooks/Local eBooks/Science Fiction eBooks,
456,3523,Self Help,Media Music & Books/eBooks/Local eBooks/Self Help,
457,3524,Sport eBooks,Media Music & Books/eBooks/Local eBooks/Sport eBooks,
458,3525,Travel eBooks,Media Music & Books/eBooks/Local eBooks/Travel eBooks,
459,3527,Literature,Media Music & Books/eBooks/English eBooks/Literature,
460,3528,Lifestyle eBooks,Media Music & Books/eBooks/English eBooks/Lifestyle eBooks,
461,3529,Teens eBooks,Media Music & Books/eBooks/English eBooks/Teens eBooks,
462,3530,Biography eBooks,Media Music & Books/eBooks/English eBooks/Biography eBooks,
463,3531,Business eBooks,Media Music & Books/eBooks/English eBooks/Business eBooks,
464,3532,Calendars,Media Music & Books/eBooks/English eBooks/Calendars,
465,3533,Children's eBooks,Media Music & Books/eBooks/English eBooks/Children's eBooks,
466,3534,Religion eBooks,Media Music & Books/eBooks/English eBooks/Religion eBooks,
467,3535,Comic eBooks,Media Music & Books/eBooks/English eBooks/Comic eBooks,
468,3536,Technology eBooks,Media Music & Books/eBooks/English eBooks/Technology eBooks,
469,3537,Cooking eBooks,Media Music & Books/eBooks/English eBooks/Cooking eBooks,
470,3539,Education eBooks,Media Music & Books/eBooks/English eBooks/Education eBooks,
471,3540,Fitness eBooks,Media Music & Books/eBooks/English eBooks/Fitness eBooks,
472,3541,History eBooks,Media Music & Books/eBooks/English eBooks/History eBooks,
473,3542,Entertainment eBooks,Media Music & Books/eBooks/English eBooks/Entertainment eBooks,
474,3543,Law eBooks,Media Music & Books/eBooks/English eBooks/Law eBooks,
475,3544,Art eBooks,Media Music & Books/eBooks/English eBooks/Art eBooks,
476,3545,Medical eBooks,Media Music & Books/eBooks/English eBooks/Medical eBooks,
477,3546,Thrillers,Media Music & Books/eBooks/English eBooks/Thrillers,
478,3547,Relationship eBooks,Media Music & Books/eBooks/English eBooks/Relationship eBooks,
479,3548,Social eBooks,Media Music & Books/eBooks/English eBooks/Social eBooks,
480,3549,Professional eBooks,Media Music & Books/eBooks/English eBooks/Professional eBooks,
481,3550,Romance,Media Music & Books/eBooks/English eBooks/Romance,
482,3551,Science eBooks,Media Music & Books/eBooks/English eBooks/Science eBooks,
483,3552,Science Fiction eBooks,Media Music & Books/eBooks/English eBooks/Science Fiction eBooks,
484,3553,Self Help,Media Music & Books/eBooks/English eBooks/Self Help,
485,3554,Sport eBooks,Media Music & Books/eBooks/English eBooks/Sport eBooks,
486,3555,Travel eBooks,Media Music & Books/eBooks/English eBooks/Travel eBooks,
487,3557,Literature,Media Music & Books/eBooks/Chinese eBooks/Literature,
488,3558,Lifestyle eBooks,Media Music & Books/eBooks/Chinese eBooks/Lifestyle eBooks,
489,3559,Teens eBooks,Media Music & Books/eBooks/Chinese eBooks/Teens eBooks,
490,3560,Biography eBooks,Media Music & Books/eBooks/Chinese eBooks/Biography eBooks,
491,3561,Business eBooks,Media Music & Books/eBooks/Chinese eBooks/Business eBooks,
492,3562,Calendars,Media Music & Books/eBooks/Chinese eBooks/Calendars,
493,3563,Children's eBooks,Media Music & Books/eBooks/Chinese eBooks/Children's eBooks,
494,3564,Religion eBooks,Media Music & Books/eBooks/Chinese eBooks/Religion eBooks,
495,3565,Comic eBooks,Media Music & Books/eBooks/Chinese eBooks/Comic eBooks,
496,3566,Technology eBooks,Media Music & Books/eBooks/Chinese eBooks/Technology eBooks,
497,3567,Cooking eBooks,Media Music & Books/eBooks/Chinese eBooks/Cooking eBooks,
498,3568,Pre Sell eBooks,Media Music & Books/eBooks/Chinese eBooks/Pre Sell eBooks,
499,3569,Education eBooks,Media Music & Books/eBooks/Chinese eBooks/Education eBooks,
500,3570,Fitness eBooks,Media Music & Books/eBooks/Chinese eBooks/Fitness eBooks,
501,3571,History eBooks,Media Music & Books/eBooks/Chinese eBooks/History eBooks,
502,3572,Entertainment eBooks,Media Music & Books/eBooks/Chinese eBooks/Entertainment eBooks,
503,3573,Law eBooks,Media Music & Books/eBooks/Chinese eBooks/Law eBooks,
504,3574,Art eBooks,Media Music & Books/eBooks/Chinese eBooks/Art eBooks,
505,3575,Medical eBooks,Media Music & Books/eBooks/Chinese eBooks/Medical eBooks,
506,3576,Thrillers,Media Music & Books/eBooks/Chinese eBooks/Thrillers,
507,3577,Relationship eBooks,Media Music & Books/eBooks/Chinese eBooks/Relationship eBooks,
508,3578,Social eBooks,Media Music & Books/eBooks/Chinese eBooks/Social eBooks,
509,3579,Professional eBooks,Media Music & Books/eBooks/Chinese eBooks/Professional eBooks,
510,3580,Romance,Media Music & Books/eBooks/Chinese eBooks/Romance,
511,3581,Science eBooks,Media Music & Books/eBooks/Chinese eBooks/Science eBooks,
512,3582,Science Fiction eBooks,Media Music & Books/eBooks/Chinese eBooks/Science Fiction eBooks,
513,3583,Self Help,Media Music & Books/eBooks/Chinese eBooks/Self Help,
514,3584,Sport eBooks,Media Music & Books/eBooks/Chinese eBooks/Sport eBooks,
515,3585,Travel eBooks,Media Music & Books/eBooks/Chinese eBooks/Travel eBooks,
516,3587,Fashion Magazines,Media Music & Books/Magazines/Fashion Magazines,
517,3588,Womens Lifestyle Magazines,Media Music & Books/Magazines/Womens Lifestyle Magazines,
518,3589,Mens Lifestyle Magazines,Media Music & Books/Magazines/Mens Lifestyle Magazines,
519,3590,Teen Magazines,Media Music & Books/Magazines/Teen Magazines,
520,3591,Health and Beauty Magazines,Media Music & Books/Magazines/Health and Beauty Magazines,
521,3592,Tourism Magazines,Media Music & Books/Magazines/Tourism Magazines,
522,3593,Entertainment Magazines,Media Music & Books/Magazines/Entertainment Magazines,
523,3594,Life Magazines,Media Music & Books/Magazines/Life Magazines,
524,3595,Home Deco Magazines,Media Music & Books/Magazines/Home Deco Magazines,
525,3596,Land and House Magazines,Media Music & Books/Magazines/Land and House Magazines,
526,3597,Automotive Magazines,Media Music & Books/Magazines/Automotive Magazines,
527,3598,Technology Magazines,Media Music & Books/Magazines/Technology Magazines,
528,3599,IT Magazines,Media Music & Books/Magazines/IT Magazines,
529,3600,Design Magazines,Media Music & Books/Magazines/Design Magazines,
530,3601,Mom and Babies Magazines,Media Music & Books/Magazines/Mom and Babies Magazines,
531,3602,Culinary Magazines,Media Music & Books/Magazines/Culinary Magazines,
532,3603,Pets Magazines,Media Music & Books/Magazines/Pets Magazines,
533,3604,Films Magazines,Media Music & Books/Magazines/Films Magazines,
534,3605,Music Magazines,Media Music & Books/Magazines/Music Magazines,
535,3606,Knowledge Magazines,Media Music & Books/Magazines/Knowledge Magazines,
536,3607,Financial Magazines,Media Music & Books/Magazines/Financial Magazines,
537,3608,Education Magazines,Media Music & Books/Magazines/Education Magazines,
538,3609,Nature Magazines,Media Music & Books/Magazines/Nature Magazines,
539,3610,Sports Magazines,Media Music & Books/Magazines/Sports Magazines,
540,3611,Jewelry Magazines,Media Music & Books/Magazines/Jewelry Magazines,
541,3612,Lifestyle Magazines,Media Music & Books/Magazines/Lifestyle Magazines,
542,3613,Children Magazines,Media Music & Books/Magazines/Children Magazines,
543,3614,TV Drama Magazines,Media Music & Books/Magazines/TV Drama Magazines,
544,3615,Gaming Magazines,Media Music & Books/Magazines/Gaming Magazines,
545,3617,Action,Media Music & Books/Movies/Action,
546,3618,Comedy,Media Music & Books/Movies/Comedy,
547,3619,Drama,Media Music & Books/Movies/Drama,
548,3620,Educational,Media Music & Books/Movies/Educational,
549,3621,Horror,Media Music & Books/Movies/Horror,
550,3622,Romance,Media Music & Books/Movies/Romance,
551,3623,Romantic Comedy,Media Music & Books/Movies/Romantic Comedy,
552,3625,Action,Media Music & Books/TV Series/Action,
553,3626,Comedy,Media Music & Books/TV Series/Comedy,
554,3627,Drama,Media Music & Books/TV Series/Drama,
555,3629,Children,Media Music & Books/Music/Children,
556,3630,Inspirational,Media Music & Books/Music/Inspirational,
557,3631,OPM,Media Music & Books/Music/OPM,
558,3632,Rock,Media Music & Books/Music/Rock,
559,3633,Alternative Rock,Media Music & Books/Music/Alternative Rock,
560,3634,Blues,Media Music & Books/Music/Blues,
561,3635,Religion,Media Music & Books/Music/Religion,
562,3636,Classical,Media Music & Books/Music/Classical,
563,3637,Country,Media Music & Books/Music/Country,
564,3638,Electronic,Media Music & Books/Music/Electronic,
565,3639,Folk,Media Music & Books/Music/Folk,
566,3640,Gospel,Media Music & Books/Music/Gospel,
567,3641,Metal & Hard Rock,Media Music & Books/Music/Metal & Hard Rock,
